iter,res_pri,res_dual,gap,ax_s_btau_nrm_inf,px_aty_ctau_nrm_inf,ax_s_btau_nrm_2,px_aty_ctau_nrm_2,res_infeas,res_unbdd_a,res_unbdd_p,pobj,dobj,tau,kap,res_pri_normalized,res_dual_normalized,gap_normalized,ax_s_btau_nrm_inf_normalized,px_aty_ctau_nrm_inf_normalized,ax_s_btau_nrm_2_normalized,px_aty_ctau_nrm_2_normalized,res_infeas_normalized,res_unbdd_a_normalized,res_unbdd_p_normalized,pobj_normalized,dobj_normalized,tau_normalized,kap_normalized,scale,diff_u_ut_nrm_2,diff_v_v_prev_nrm_2,diff_u_ut_nrm_inf,diff_v_v_prev_nrm_inf,aa_norm,accepted_accel_steps,rejected_accel_steps,time,
32,1.3561406711866411e+00,5.4722978351107032e-01,6.7653889773389153e-03,1.6802020582454483e-01,6.7799501049103900e-02,2.5726927362775048e-01,9.3013982666947964e-02,nan,1.5209051968909451e+00,4.3141082586321106e-01,-1.7665042059377718e+01,-1.7671807448355061e+01,1.2389585342759828e-01,0.0000000000000000e+00,1.3561406711866411e+00,5.4722978351107032e-01,6.7653889773389153e-03,1.6802020582454483e-01,6.7799501049103900e-02,2.5726927362775048e-01,9.3013982666947964e-02,nan,1.5209051968909451e+00,4.3141082586321106e-01,-1.7665042059377718e+01,-1.7671807448355061e+01,1.2389585342759828e-01,0.0000000000000000e+00,1.0000000000000001e-01,6.0816700889796804e-01,9.1225051334695251e-01,3.6691913219174221e-01,5.5037869828761332e-01,0.0000000000000000e+00,0,0,3.8167170000000003e-03,
33,1.2835762691085564e+00,5.3105547551234156e-01,9.7889982280934262e-02,1.7171986292083585e-01,7.1045854970248068e-02,2.4751474872030765e-01,1.0142560073969860e-01,nan,1.4112738168964931e+00,3.9847437265599084e-01,-2.0016360765213271e+01,-2.0114250747494207e+01,1.3378236031123830e-01,0.0000000000000000e+00,1.2835762691085564e+00,5.3105547551234156e-01,9.7889982280934262e-02,1.7171986292083585e-01,7.1045854970248068e-02,2.4751474872030765e-01,1.0142560073969860e-01,nan,1.4112738168964931e+00,3.9847437265599084e-01,-2.0016360765213271e+01,-2.0114250747494207e+01,1.3378236031123830e-01,0.0000000000000000e+00,1.0000000000000001e-01,6.5324129897707228e-01,9.7986194846560848e-01,3.9064257284576298e-01,5.8596385926864469e-01,0.0000000000000000e+00,0,0,3.9392189999999999e-03,
34,1.5929326241747312e+00,5.1722790775361960e-01,1.8389829315014872e-01,2.3393265264468519e-01,7.5958326577278051e-02,2.8111200925817342e-01,1.0730361557925600e-01,nan,1.4724755279556176e+00,4.0724482889862701e-01,-1.9173257735476803e+01,-1.9357156028626950e+01,1.4685658959736689e-01,0.0000000000000000e+00,1.5929326241747312e+00,5.1722790775361960e-01,1.8389829315014872e-01,2.3393265264468519e-01,7.5958326577278051e-02,2.8111200925817342e-01,1.0730361557925600e-01,nan,1.4724755279556176e+00,4.0724482889862701e-01,-1.9173257735476803e+01,-1.9357156028626950e+01,1.4685658959736689e-01,0.0000000000000000e+00,1.0000000000000001e-01,6.9406055060974581e-01,1.0410908259146181e+00,4.0587926296013110e-01,6.0881889444019643e-01,0.0000000000000000e+00,0,0,4.3088400000000004e-03,
35,1.6300774772620015e+00,5.0875232714774321e-01,2.2085032803745630e-01,2.6480425290181353e-01,8.2646243372862527e-02,3.1787625272891040e-01,1.1228032456745399e-01,nan,1.6924032782790257e+00,4.5368467325411205e-01,-1.5938596822555771e+01,-1.6159447150593227e+01,1.6244887534216981e-01,0.0000000000000000e+00,1.6300774772620015e+00,5.0875232714774321e-01,2.2085032803745630e-01,2.6480425290181353e-01,8.2646243372862527e-02,3.1787625272891040e-01,1.1228032456745399e-01,nan,1.6924032782790257e+00,4.5368467325411205e-01,-1.5938596822555771e+01,-1.6159447150593227e+01,1.6244887534216981e-01,0.0000000000000000e+00,1.0000000000000001e-01,7.3451129026120165e-01,1.1017669353918025e+00,4.3522100718927126e-01,6.5283151078390689e-01,0.0000000000000000e+00,0,0,4.5009539999999997e-03,
36,1.6236769934120574e+00,5.0981891671571822e-01,2.1441792441338015e-01,2.9029187432246439e-01,9.1148848877540045e-02,3.3622919270999324e-01,1.1898813594709186e-01,nan,2.0008680872215678e+00,5.1769299156942594e-01,-1.2618984658137386e+01,-1.2833402582550766e+01,1.7878671404491225e-01,0.0000000000000000e+00,1.6236769934120574e+00,5.0981891671571822e-01,2.1441792441338015e-01,2.9029187432246439e-01,9.1148848877540045e-02,3.3622919270999324e-01,1.1898813594709186e-01,nan,2.0008680872215678e+00,5.1769299156942594e-01,-1.2618984658137386e+01,-1.2833402582550766e+01,1.7878671404491225e-01,0.0000000000000000e+00,1.0000000000000001e-01,7.7367838508682518e-01,1.1605175776302381e+00,4.6543453427881487e-01,6.9815180141822220e-01,0.0000000000000000e+00,0,0,4.6556710000000001e-03,
37,1.7018714977405622e+00,5.0571243176372049e-01,2.0115960882789885e-01,3.2991808895350599e-01,9.8035415287829830e-02,3.8816287012247286e-01,1.2340542967168834e-01,nan,2.2837384101114417e+00,5.6911129657752901e-01,-1.0572003442103519e+01,-1.0773163050931418e+01,1.9385605164168487e-01,0.0000000000000000e+00,1.7018714977405622e+00,5.0571243176372049e-01,2.0115960882789885e-01,3.2991808895350599e-01,9.8035415287829830e-02,3.8816287012247286e-01,1.2340542967168834e-01,nan,2.2837384101114417e+00,5.6911129657752901e-01,-1.0572003442103519e+01,-1.0773163050931418e+01,1.9385605164168487e-01,0.0000000000000000e+00,1.0000000000000001e-01,7.9616549772017997e-01,1.1942482465802695e+00,4.8323852544609158e-01,7.2485778816913737e-01,0.0000000000000000e+00,0,0,4.8576629999999999e-03,
38,1.8538102216559427e+00,4.0253538720780235e-01,2.0352474750588545e-01,3.8258353038074638e-01,8.3073988773012586e-02,5.2734835282002146e-01,1.0071465865539830e-01,nan,2.4888958482165617e+00,5.9529521344025682e-01,-9.6670165752630304e+00,-9.8705413227689149e+00,2.0637685881297932e-01,0.0000000000000000e+00,1.8538102216559427e+00,4.0253538720780235e-01,2.0352474750588545e-01,3.8258353038074638e-01,8.3073988773012586e-02,5.2734835282002146e-01,1.0071465865539830e-01,nan,2.4888958482165617e+00,5.9529521344025682e-01,-9.6670165752630304e+00,-9.8705413227689149e+00,2.0637685881297932e-01,0.0000000000000000e+00,1.0000000000000001e-01,7.9030157223446418e-01,1.1854523583516960e+00,4.9821553811349495e-01,7.4732330717024242e-01,0.0000000000000000e+00,0,0,4.9655589999999996e-03,
39,2.7955230211553097e+00,7.1017917850835985e-02,2.3024746550788155e-01,6.0482657294001452e-01,1.5365111839896473e-02,1.0002406201230585e+00,2.3902094240499879e-02,nan,3.0317140940635157e+00,6.9093199121624105e-01,-7.2386652873785975e+00,-7.4689127528864789e+00,2.1635542557258461e-01,0.0000000000000000e+00,2.7955230211553097e+00,7.1017917850835985e-02,2.3024746550788155e-01,6.0482657294001452e-01,1.5365111839896473e-02,1.0002406201230585e+00,2.3902094240499879e-02,nan,3.0317140940635157e+00,6.9093199121624105e-01,-7.2386652873785975e+00,-7.4689127528864789e+00,2.1635542557258461e-01,0.0000000000000000e+00,1.0000000000000001e-01,5.2159762612761063e-01,7.8239643919141610e-01,3.5079177808345974e-01,5.2618766712518961e-01,0.0000000000000000e+00,0,0,5.0504879999999997e-03,
40,9.6572184778376291e-01,2.5617010243390737e-01,2.0766150085525759e-01,2.1555313941128013e-01,5.7178234011851833e-02,5.1222260134041286e-01,8.3371855508885831e-02,1.7256728783036357e+00,6.1547822735030682e+00,1.3338580300275715e+00,-5.7310914389491607e-01,-7.8077064475017366e-01,2.2320416578122726e-01,0.0000000000000000e+00,9.6572184778376291e-01,2.5617010243390737e-01,2.0766150085525759e-01,2.1555313941128013e-01,5.7178234011851833e-02,5.1222260134041286e-01,8.3371855508885831e-02,1.7256728783036357e+00,6.1547822735030682e+00,1.3338580300275715e+00,-5.7310914389491607e-01,-7.8077064475017366e-01,2.2320416578122726e-01,0.0000000000000000e+00,1.0000000000000001e-01,4.2712767386701245e-01,6.4069151080051845e-01,2.6396495920042873e-01,3.9594743880064309e-01,0.0000000000000000e+00,0,0,5.3268339999999999e-03,
41,1.5990850602963498e+00,1.2070187436252962e-01,1.0361263684394828e-02,3.5709941576700799e-01,2.6954519110355617e-02,5.8585153079010444e-01,4.3756257028334862e-02,2.6996937856848779e+00,4.8585657480166340e+00,1.0359256690717626e+00,-2.6813120097415046e+00,-2.6709507460571098e+00,2.2331483460975407e-01,0.0000000000000000e+00,1.5990850602963498e+00,1.2070187436252962e-01,1.0361263684394828e-02,3.5709941576700799e-01,2.6954519110355617e-02,5.8585153079010444e-01,4.3756257028334862e-02,2.6996937856848779e+00,4.8585657480166340e+00,1.0359256690717626e+00,-2.6813120097415046e+00,-2.6709507460571098e+00,2.2331483460975407e-01,0.0000000000000000e+00,1.0000000000000001e-01,4.0403957317710276e-01,6.0605935976565406e-01,2.4954676785839669e-01,3.7432015178759503e-01,0.0000000000000000e+00,0,0,5.4862180000000002e-03,
42,8.3183374946077193e-01,1.1882204410916512e-01,1.5109975015719712e-01,1.8523179264705592e-01,2.6459157554734616e-02,3.7611766863450380e-01,4.6046871638569409e-02,2.2493684693705953e+00,5.7850651125286907e+00,1.2064269551320210e+00,-1.5044394603257816e+00,-1.6555392104829787e+00,2.2267886193260444e-01,0.0000000000000000e+00,8.3183374946077193e-01,1.1882204410916512e-01,1.5109975015719712e-01,1.8523179264705592e-01,2.6459157554734616e-02,3.7611766863450380e-01,4.6046871638569409e-02,2.2493684693705953e+00,5.7850651125286907e+00,1.2064269551320210e+00,-1.5044394603257816e+00,-1.6555392104829787e+00,2.2267886193260444e-01,0.0000000000000000e+00,1.0000000000000001e-01,2.1682560590141220e-01,3.2523840885211841e-01,1.0373207092419356e-01,1.5559810638629035e-01,0.0000000000000000e+00,0,0,5.6504009999999993e-03,
43,1.0974507909220801e+00,6.3359806997623322e-02,2.3578623159767886e-03,2.4218925061378926e-01,1.3982462177548539e-02,4.1351111020550513e-01,1.9682702395192101e-02,8.9863049868385119e+00,4.1525392219367170e+00,8.4811318205767361e-01,-4.7405141066746532e+00,-4.7428719689906300e+00,2.2068347174847033e-01,0.0000000000000000e+00,1.0974507909220801e+00,6.3359806997623322e-02,2.3578623159767886e-03,2.4218925061378926e-01,1.3982462177548539e-02,4.1351111020550513e-01,1.9682702395192101e-02,8.9863049868385119e+00,4.1525392219367170e+00,8.4811318205767361e-01,-4.7405141066746532e+00,-4.7428719689906300e+00,2.2068347174847033e-01,0.0000000000000000e+00,1.0000000000000001e-01,2.2367465218110216e-01,3.3551197827165335e-01,1.4517820653062147e-01,2.1776730979593220e-01,0.0000000000000000e+00,0,0,5.9419080000000001e-03,
44,1.0764734876585584e+00,5.1396201669986874e-02,1.5163848603678715e-01,2.3842367496279956e-01,1.1383532824334880e-02,3.5650281616439927e-01,1.7188864969568920e-02,3.8931863199278226e+01,4.1443337334651718e+00,8.2115580729599458e-01,-5.1041618838215577e+00,-5.2558003698583446e+00,2.2148587744728931e-01,0.0000000000000000e+00,1.0764734876585584e+00,5.1396201669986874e-02,1.5163848603678715e-01,2.3842367496279956e-01,1.1383532824334880e-02,3.5650281616439927e-01,1.7188864969568920e-02,3.8931863199278226e+01,4.1443337334651718e+00,8.2115580729599458e-01,-5.1041618838215577e+00,-5.2558003698583446e+00,2.2148587744728931e-01,0.0000000000000000e+00,1.0000000000000001e-01,7.9257951598528970e-02,1.1888692739779323e-01,2.6728814723688821e-02,4.0093222085532787e-02,0.0000000000000000e+00,0,0,6.1009929999999999e-03,
45,1.0204385628609156e+00,4.5137687013791998e-02,9.1324890622966948e-02,2.2864726285147727e-01,1.0113895106252366e-02,3.2367762613319279e-01,1.3867869028758696e-02,3.6827708096362656e+01,4.3736344303941141e+00,8.4211528571222416e-01,-4.8487308818802441e+00,-4.9400557725032108e+00,2.2406764226004813e-01,0.0000000000000000e+00,1.0204385628609156e+00,4.5137687013791998e-02,9.1324890622966948e-02,2.2864726285147727e-01,1.0113895106252366e-02,3.2367762613319279e-01,1.3867869028758696e-02,3.6827708096362656e+01,4.3736344303941141e+00,8.4211528571222416e-01,-4.8487308818802441e+00,-4.9400557725032108e+00,2.2406764226004813e-01,0.0000000000000000e+00,1.0000000000000001e-01,1.2185974654979513e-01,1.8278961982469269e-01,7.5532422854366760e-02,1.1329863428155014e-01,0.0000000000000000e+00,0,0,6.1959540000000000e-03,
46,8.3987899348899697e-01,3.2755022017937431e-02,1.2587884430383989e-01,1.9098190076340754e-01,7.4482352970230694e-03,3.0742414836631726e-01,1.1849741083492496e-02,6.9385614288208766e+00,5.2935084289233707e+00,9.9164119949483931e-01,-3.3724509035483967e+00,-3.4983297478522366e+00,2.2739216273291582e-01,0.0000000000000000e+00,8.3987899348899697e-01,3.2755022017937431e-02,1.2587884430383989e-01,1.9098190076340754e-01,7.4482352970230694e-03,3.0742414836631726e-01,1.1849741083492496e-02,6.9385614288208766e+00,5.2935084289233707e+00,9.9164119949483931e-01,-3.3724509035483967e+00,-3.4983297478522366e+00,2.2739216273291582e-01,0.0000000000000000e+00,1.0000000000000001e-01,7.2621464851784362e-02,1.0893219727767661e-01,2.5139690525502634e-02,3.7709535788253951e-02,0.0000000000000000e+00,0,0,6.2804480000000001e-03,
47,7.8438591608634811e-01,5.3932347037526203e-02,8.0910257615344872e-02,1.8014007346358862e-01,1.2385965579134930e-02,2.6296862010750627e-01,2.0483003962140613e-02,4.2140336894602815e+00,6.3445044387981460e+00,1.1579330890468666e+00,-2.2405976916785519e+00,-2.3215079492938968e+00,2.2965745530259896e-01,0.0000000000000000e+00,7.8438591608634811e-01,5.3932347037526203e-02,8.0910257615344872e-02,1.8014007346358862e-01,1.2385965579134930e-02,2.6296862010750627e-01,2.0483003962140613e-02,4.2140336894602815e+00,6.3445044387981460e+00,1.1579330890468666e+00,-2.2405976916785519e+00,-2.3215079492938968e+00,2.2965745530259896e-01,0.0000000000000000e+00,1.0000000000000001e-01,8.6362642387251193e-02,1.2954396358087636e-01,4.5819770432891538e-02,6.8729655649336863e-02,0.0000000000000000e+00,0,0,6.4272340000000004e-03,
48,7.7836002377752977e-01,5.5319882117061785e-02,7.0302010017014194e-02,1.7931899152278161e-01,1.2744623528129675e-02,2.5385361725194755e-01,1.9577734428287929e-02,4.1083371756757394e+00,6.8182900768900883e+00,1.2147833142212021e+00,-1.9744271876974810e+00,-2.0447291977144952e+00,2.3038052577843388e-01,0.0000000000000000e+00,7.7836002377752977e-01,5.5319882117061785e-02,7.0302010017014194e-02,1.7931899152278161e-01,1.2744623528129675e-02,2.5385361725194755e-01,1.9577734428287929e-02,4.1083371756757394e+00,6.8182900768900883e+00,1.2147833142212021e+00,-1.9744271876974810e+00,-2.0447291977144952e+00,2.3038052577843388e-01,0.0000000000000000e+00,1.0000000000000001e-01,9.2815256864201084e-02,1.3922288529630167e-01,5.9048641706629823e-02,8.8572962559944735e-02,0.0000000000000000e+00,0,0,6.5705759999999998e-03,
49,7.4089459809607949e-01,4.0892465709945217e-02,5.7812412452670880e-02,1.7055919546101506e-01,9.4137358671913737e-03,2.5107827679384181e-01,1.5172772848229444e-02,5.5578141897597506e+00,6.5386822512785860e+00,1.1398108560991003e+00,-2.4360624342268311e+00,-2.4938748466795020e+00,2.3020709814771367e-01,0.0000000000000000e+00,7.4089459809607949e-01,4.0892465709945217e-02,5.7812412452670880e-02,1.7055919546101506e-01,9.4137358671913737e-03,2.5107827679384181e-01,1.5172772848229444e-02,5.5578141897597506e+00,6.5386822512785860e+00,1.1398108560991003e+00,-2.4360624342268311e+00,-2.4938748466795020e+00,2.3020709814771367e-01,0.0000000000000000e+00,1.0000000000000001e-01,8.3547599785211396e-02,1.2532139967781702e-01,5.4701395313276890e-02,8.2052092969915336e-02,0.0000000000000000e+00,0,0,6.6604109999999998e-03,
50,7.1727575675650379e-01,2.4007766853283544e-02,6.5376777405433240e-02,1.6512386332738654e-01,5.5268216935193491e-03,2.5430324529922760e-01,8.7642775463084160e-03,9.4666333718403024e+00,6.1763078777085951e+00,1.0542579465116699e+00,-3.0011471625245010e+00,-3.0665239399299340e+00,2.3020973701114750e-01,0.0000000000000000e+00,7.1727575675650379e-01,2.4007766853283544e-02,6.5376777405433240e-02,1.6512386332738654e-01,5.5268216935193491e-03,2.5430324529922760e-01,8.7642775463084160e-03,9.4666333718403024e+00,6.1763078777085951e+00,1.0542579465116699e+00,-3.0011471625245010e+00,-3.0665239399299340e+00,2.3020973701114750e-01,0.0000000000000000e+00,1.0000000000000001e-01,6.4400412931348919e-02,9.6600619397023607e-02,3.9618173656179145e-02,5.9427260484269162e-02,0.0000000000000000e+00,0,0,6.8417260000000002e-03,
51,7.2101362387394463e-01,1.6292277413996376e-02,7.2841975291342953e-02,1.6658093220413159e-01,3.7641213279297515e-03,2.4687997011319263e-01,6.3752094516642179e-03,1.3949721174361564e+01,6.1862657247154713e+00,1.0328843683878102e+00,-3.1614160393843784e+00,-3.2342580146757216e+00,2.3103714921377833e-01,0.0000000000000000e+00,7.2101362387394463e-01,1.6292277413996376e-02,7.2841975291342953e-02,1.6658093220413159e-01,3.7641213279297515e-03,2.4687997011319263e-01,6.3752094516642179e-03,1.3949721174361564e+01,6.1862657247154713e+00,1.0328843683878102e+00,-3.1614160393843784e+00,-3.2342580146757216e+00,2.3103714921377833e-01,0.0000000000000000e+00,1.0000000000000001e-01,4.6901941015283083e-02,7.0352911522924569e-02,2.6135049285166190e-02,3.9202573927749285e-02,0.0000000000000000e+00,0,0,6.9276989999999998e-03,
52,6.9503398130249894e-01,2.0327070392261663e-02,7.6335118709788041e-02,1.6163867164522305e-01,4.7273093762794198e-03,2.3689303402065448e-01,7.3472087249704457e-03,1.1180791124568605e+01,6.6829647512148238e+00,1.0900951280974625e+00,-2.8065848697539098e+00,-2.8829199884636978e+00,2.3256225737669828e-01,0.0000000000000000e+00,6.9503398130249894e-01,2.0327070392261663e-02,7.6335118709788041e-02,1.6163867164522305e-01,4.7273093762794198e-03,2.3689303402065448e-01,7.3472087249704457e-03,1.1180791124568605e+01,6.6829647512148238e+00,1.0900951280974625e+00,-2.8065848697539098e+00,-2.8829199884636978e+00,2.3256225737669828e-01,0.0000000000000000e+00,1.0000000000000001e-01,4.6678288144827211e-02,7.0017432217240730e-02,2.2517568919905528e-02,3.3776353379858293e-02,0.0000000000000000e+00,0,0,7.1719920000000003e-03,
53,6.7717373145680737e-01,2.8560750307352535e-02,6.9321307552144829e-02,1.5853391020465751e-01,6.6863896431166780e-03,2.2461571978314432e-01,9.9770035249489748e-03,7.9575195246349297e+00,7.4549734427825705e+00,1.1883869806229250e+00,-2.2880491004405399e+00,-2.3573704079926845e+00,2.3411113402701356e-01,0.0000000000000000e+00,6.7717373145680737e-01,2.8560750307352535e-02,6.9321307552144829e-02,1.5853391020465751e-01,6.6863896431166780e-03,2.2461571978314432e-01,9.9770035249489748e-03,7.9575195246349297e+00,7.4549734427825705e+00,1.1883869806229250e+00,-2.2880491004405399e+00,-2.3573704079926845e+00,2.3411113402701356e-01,0.0000000000000000e+00,1.0000000000000001e-01,4.8701938129198076e-02,7.3052907193796937e-02,2.7636884597693978e-02,4.1455326896540967e-02,0.0000000000000000e+00,0,0,7.2623160000000004e-03,
54,6.5648705677000674e-01,3.2988663886272820e-02,5.9918720224342081e-02,1.5437769134648854e-01,7.7575235015673082e-03,2.1447816208623594e-01,1.1470313671784802e-02,6.8894190025331472e+00,8.1085006787428107e+00,1.2650778091505945e+00,-1.9574908552942074e+00,-2.0174095755185495e+00,2.3515725063346241e-01,0.0000000000000000e+00,6.5648705677000674e-01,3.2988663886272820e-02,5.9918720224342081e-02,1.5437769134648854e-01,7.7575235015673082e-03,2.1447816208623594e-01,1.1470313671784802e-02,6.8894190025331472e+00,8.1085006787428107e+00,1.2650778091505945e+00,-1.9574908552942074e+00,-2.0174095755185495e+00,2.3515725063346241e-01,0.0000000000000000e+00,1.0000000000000001e-01,5.4539194988334892e-02,8.1808792482502432e-02,3.4335753128541313e-02,5.1503629692811970e-02,0.0000000000000000e+00,0,0,7.4235719999999998e-03,
55,6.4168268248898219e-01,3.0962152262746328e-02,5.3153592657134929e-02,1.5123033673847486e-01,7.2970906658735585e-03,2.0924252865156476e-01,1.0971786041581423e-02,7.3403400829105010e+00,8.3614926628805666e+00,1.2784914366239417e+00,-1.9233666292559675e+00,-1.9765202219131024e+00,2.3567775921874207e-01,0.0000000000000000e+00,6.4168268248898219e-01,3.0962152262746328e-02,5.3153592657134929e-02,1.5123033673847486e-01,7.2970906658735585e-03,2.0924252865156476e-01,1.0971786041581423e-02,7.3403400829105010e+00,8.3614926628805666e+00,1.2784914366239417e+00,-1.9233666292559675e+00,-1.9765202219131024e+00,2.3567775921874207e-01,0.0000000000000000e+00,1.0000000000000001e-01,5.4889914778101984e-02,8.2334872167152753e-02,3.6612093248042932e-02,5.4918139872063954e-02,0.0000000000000000e+00,0,0,7.5025750000000000e-03,
56,6.3088161276691446e-01,2.5343389012127879e-02,5.1656043082971337e-02,1.4889346209816950e-01,5.9812567920101553e-03,2.0637553471829648e-01,9.2816345145676181e-03,8.9677322572869311e+00,8.3540136085492858e+00,1.2524305103430182e+00,-2.0500845533482437e+00,-2.1017405964312150e+00,2.3600856180473226e-01,0.0000000000000000e+00,6.3088161276691446e-01,2.5343389012127879e-02,5.1656043082971337e-02,1.4889346209816950e-01,5.9812567920101553e-03,2.0637553471829648e-01,9.2816345145676181e-03,8.9677322572869311e+00,8.3540136085492858e+00,1.2524305103430182e+00,-2.0500845533482437e+00,-2.1017405964312150e+00,2.3600856180473226e-01,0.0000000000000000e+00,1.0000000000000001e-01,5.0441119246958238e-02,7.5661678870437607e-02,3.3587577372199640e-02,5.0381366058299903e-02,0.0000000000000000e+00,0,0,7.5805619999999999e-03,
57,6.1868104259821666e-01,2.0618099431988810e-02,5.2890553964755394e-02,1.4630735365757791e-01,4.8758234981221456e-03,2.0324912742052378e-01,7.4885317499384166e-03,1.1022971736109243e+01,8.4000956720610915e+00,1.2347059571534269e+00,-2.1389758270187511e+00,-2.1918663809835066e+00,2.3648268426513386e-01,0.0000000000000000e+00,6.1868104259821666e-01,2.0618099431988810e-02,5.2890553964755394e-02,1.4630735365757791e-01,4.8758234981221456e-03,2.0324912742052378e-01,7.4885317499384166e-03,1.1022971736109243e+01,8.4000956720610915e+00,1.2347059571534269e+00,-2.1389758270187511e+00,-2.1918663809835066e+00,2.3648268426513386e-01,0.0000000000000000e+00,1.0000000000000001e-01,4.4223175322967816e-02,6.6334762984451873e-02,2.8386847730979881e-02,4.2580271596469821e-02,0.0000000000000000e+00,0,0,7.7180260000000002e-03,
58,6.0459909976304027e-01,1.9195455679452560e-02,5.3712274593120890e-02,1.4341126705551213e-01,4.5531735356158110e-03,1.9839297560055125e-01,6.7053859313473026e-03,1.1839923538965321e+01,8.6735392204912873e+00,1.2499049121938581e+00,-2.0872940114902336e+00,-2.1410062860833543e+00,2.3720059641458138e-01,0.0000000000000000e+00,6.0459909976304027e-01,1.9195455679452560e-02,5.3712274593120890e-02,1.4341126705551213e-01,4.5531735356158110e-03,1.9839297560055125e-01,6.7053859313473026e-03,1.1839923538965321e+01,8.6735392204912873e+00,1.2499049121938581e+00,-2.0872940114902336e+00,-2.1410062860833543e+00,2.3720059641458138e-01,0.0000000000000000e+00,1.0000000000000001e-01,3.9797118072906666e-02,5.9695677109360162e-02,2.4611855733928323e-02,3.6917783600892484e-02,0.0000000000000000e+00,0,0,7.7981839999999997e-03,
59,5.9140543616898433e-01,2.0389071370997235e-02,5.2279984484639552e-02,1.4077957650213768e-01,4.8534637278185100e-03,1.9214751495611193e-01,7.1331566829251139e-03,1.1146791510317255e+01,9.1549139025180359e+00,1.2936533612339012e+00,-1.9283807403766589e+00,-1.9806607248612984e+00,2.3804241201109327e-01,0.0000000000000000e+00,5.9140543616898433e-01,2.0389071370997235e-02,5.2279984484639552e-02,1.4077957650213768e-01,4.8534637278185100e-03,1.9214751495611193e-01,7.1331566829251139e-03,1.1146791510317255e+01,9.1549139025180359e+00,1.2936533612339012e+00,-1.9283807403766589e+00,-1.9806607248612984e+00,2.3804241201109327e-01,0.0000000000000000e+00,1.0000000000000001e-01,3.8989197314363039e-02,5.8483795971544267e-02,2.3716374794957140e-02,3.5574562192435266e-02,0.0000000000000000e+00,0,0,7.8747579999999991e-03,
60,5.8001739647658124e-01,2.1908397189150913e-02,4.9077403457902569e-02,1.3852179601942632e-01,5.2322405241351554e-03,1.8600671993943010e-01,7.7143985057447299e-03,1.0373772469751273e+01,9.6925774144097172e+00,1.3435348127773783e+00,-1.7632541503911892e+00,-1.8123315538490918e+00,2.3882351953734765e-01,0.0000000000000000e+00,5.8001739647658124e-01,2.1908397189150913e-02,4.9077403457902569e-02,1.3852179601942632e-01,5.2322405241351554e-03,1.8600671993943010e-01,7.7143985057447299e-03,1.0373772469751273e+01,9.6925774144097172e+00,1.3435348127773783e+00,-1.7632541503911892e+00,-1.8123315538490918e+00,2.3882351953734765e-01,0.0000000000000000e+00,1.0000000000000001e-01,4.0248437544168625e-02,6.0372656316252833e-02,2.4714603505842980e-02,3.7071905258764026e-02,0.0000000000000000e+00,0,0,7.9525989999999994e-03,
61,5.6910983334174470e-01,2.2036628542871584e-02,4.5716968675241443e-02,1.3627046071360768e-01,5.2765588436222144e-03,1.8117825817319022e-01,7.7344227573207551e-03,1.0313407381851972e+01,1.0122123302273748e+01,1.3769632020577762e+00,-1.6657928214608395e+00,-1.7115097901360810e+00,2.3944492386196153e-01,0.0000000000000000e+00,5.6910983334174470e-01,2.2036628542871584e-02,4.5716968675241443e-02,1.3627046071360768e-01,5.2765588436222144e-03,1.8117825817319022e-01,7.7344227573207551e-03,1.0313407381851972e+01,1.0122123302273748e+01,1.3769632020577762e+00,-1.6657928214608395e+00,-1.7115097901360810e+00,2.3944492386196153e-01,0.0000000000000000e+00,1.0000000000000001e-01,4.0607994705297891e-02,6.0911992057947083e-02,2.5682848326142427e-02,3.8524272489214084e-02,0.0000000000000000e+00,0,0,8.0306849999999992e-03,
62,5.5782404262070739e-01,2.0693572512394391e-02,4.3480553479514517e-02,1.3384240142766901e-01,4.9651453282011189e-03,1.7728166583096303e-01,7.3622339697976139e-03,1.0982769033677403e+01,1.0403729130993765e+01,1.3895101475814862e+00,-1.6376280266578749e+00,-1.6811085801373893e+00,2.3993659505758375e-01,0.0000000000000000e+00,5.5782404262070739e-01,2.0693572512394391e-02,4.3480553479514517e-02,1.3384240142766901e-01,4.9651453282011189e-03,1.7728166583096303e-01,7.3622339697976139e-03,1.0982769033677403e+01,1.0403729130993765e+01,1.3895101475814862e+00,-1.6376280266578749e+00,-1.6811085801373893e+00,2.3993659505758375e-01,0.0000000000000000e+00,1.0000000000000001e-01,3.9265362369105328e-02,5.8898043553658408e-02,2.5440472959751936e-02,3.8160709439628349e-02,0.0000000000000000e+00,0,0,8.1813640000000000e-03,
