iter,res_pri,res_dual,gap,ax_s_btau_nrm_inf,px_aty_ctau_nrm_inf,ax_s_btau_nrm_2,px_aty_ctau_nrm_2,res_infeas,res_unbdd_a,res_unbdd_p,pobj,dobj,tau,kap,res_pri_normalized,res_dual_normalized,gap_normalized,ax_s_btau_nrm_inf_normalized,px_aty_ctau_nrm_inf_normalized,ax_s_btau_nrm_2_normalized,px_aty_ctau_nrm_2_normalized,res_infeas_normalized,res_unbdd_a_normalized,res_unbdd_p_normalized,pobj_normalized,dobj_normalized,tau_normalized,kap_normalized,scale,diff_u_ut_nrm_2,diff_v_v_prev_nrm_2,diff_u_ut_nrm_inf,diff_v_v_prev_nrm_inf,aa_norm,accepted_accel_steps,rejected_accel_steps,time,
34,2.7051010812095025e-04,7.1395713642275246e-02,2.5489251257891604e-01,1.3843586918160788e-04,3.6537369130362957e-02,1.5478425934801557e-04,3.6716959005138966e-02,nan,nan,nan,1.2744625628945802e-01,-1.2744625628945802e-01,5.1175858138251362e-01,0.0000000000000000e+00,2.7051010812095025e-04,7.1395713642275246e-02,2.5489251257891604e-01,1.3843586918160788e-04,3.6537369130362957e-02,1.5478425934801557e-04,3.6716959005138966e-02,nan,nan,nan,1.2744625628945802e-01,-1.2744625628945802e-01,5.1175858138251362e-01,0.0000000000000000e+00,1.0000000000000001e-01,1.4332448152763497e-02,2.1498672229145192e-02,1.3314223369752298e-02,1.9971335054628392e-02,0.0000000000000000e+00,0,0,3.1707760000000001e-03,
35,1.3045788056578617e-04,6.8659422410317361e-02,2.3572886231923448e-01,6.9317345006481013e-05,3.6481421057286842e-02,7.7503279823496791e-05,3.6659350383738611e-02,nan,nan,nan,1.1786443115961724e-01,-1.1786443115961724e-01,5.3133888658819861e-01,0.0000000000000000e+00,1.3045788056578617e-04,6.8659422410317361e-02,2.3572886231923448e-01,6.9317345006481013e-05,3.6481421057286842e-02,7.7503279823496791e-05,3.6659350383738611e-02,nan,nan,nan,1.1786443115961724e-01,-1.1786443115961724e-01,5.3133888658819861e-01,0.0000000000000000e+00,1.0000000000000001e-01,1.3808751346261772e-02,2.0713127019392638e-02,1.2755996473848286e-02,1.9133994710772373e-02,0.0000000000000000e+00,0,0,3.2408610000000003e-03,
36,6.3079440456896999e-05,6.6200035768774909e-02,2.1914375245194057e-01,3.4708246878900617e-05,3.6425294330642170e-02,3.8807068704010962e-05,3.6603687887159717e-02,nan,nan,nan,1.0957187622597028e-01,-1.0957187622597028e-01,5.5023073488765661e-01,0.0000000000000000e+00,6.3079440456896999e-05,6.6200035768774909e-02,2.1914375245194057e-01,3.4708246878900617e-05,3.6425294330642170e-02,3.8807068704010962e-05,3.6603687887159717e-02,nan,nan,nan,1.0957187622597028e-01,-1.0957187622597028e-01,5.5023073488765661e-01,0.0000000000000000e+00,1.0000000000000001e-01,1.3343014177403570e-02,2.0014521266105385e-02,1.2259481763597035e-02,1.8389222645395553e-02,0.0000000000000000e+00,0,0,3.3119130000000001e-03,
37,3.0569828838357795e-05,6.3974114443980837e-02,2.0465441506050167e-01,1.7378864321182519e-05,3.6369109584110826e-02,1.9431196973744851e-05,3.6546839061271673e-02,nan,nan,nan,1.0232720753025083e-01,-1.0232720753025083e-01,5.6849727268921502e-01,0.0000000000000000e+00,3.0569828838357795e-05,6.3974114443980837e-02,2.0465441506050167e-01,1.7378864321182519e-05,3.6369109584110826e-02,1.9431196973744851e-05,3.6546839061271673e-02,nan,nan,nan,1.0232720753025083e-01,-1.0232720753025083e-01,5.6849727268921502e-01,0.0000000000000000e+00,1.0000000000000001e-01,1.2924567236288851e-02,1.9386850854433226e-02,1.1810290930170608e-02,1.7715436395255857e-02,0.0000000000000000e+00,0,0,3.3837120000000001e-03,
38,1.4844443047390495e-05,6.1946376000584932e-02,1.9188649482372006e-01,8.7017755552309950e-06,3.6312811379730171e-02,9.7293995576955584e-06,3.6490468653959128e-02,nan,nan,nan,9.5943247411860028e-02,-9.5943247411860028e-02,5.8619751023671318e-01,0.0000000000000000e+00,1.4844443047390495e-05,6.1946376000584932e-02,1.9188649482372006e-01,8.7017755552309950e-06,3.6312811379730171e-02,9.7293995576955584e-06,3.6490468653959128e-02,nan,nan,nan,9.5943247411860028e-02,-9.5943247411860028e-02,5.8619751023671318e-01,0.0000000000000000e+00,1.0000000000000001e-01,1.2546412144604269e-02,1.8819618216906458e-02,1.1403108630033576e-02,1.7104662945050420e-02,0.0000000000000000e+00,0,0,3.4557769999999997e-03,
39,7.2210763853001575e-06,6.0088967194511823e-02,1.8055189657260678e-01,4.3570473389209496e-06,3.6256433340924051e-02,4.8715867448517995e-06,3.6433709645866737e-02,nan,nan,nan,9.0275948286303392e-02,-9.0275948286303392e-02,6.0337920642835585e-01,0.0000000000000000e+00,7.2210763853001575e-06,6.0088967194511823e-02,1.8055189657260678e-01,4.3570473389209496e-06,3.6256433340924051e-02,4.8715867448517995e-06,3.6433709645866737e-02,nan,nan,nan,9.0275948286303392e-02,-9.0275948286303392e-02,6.0337920642835585e-01,0.0000000000000000e+00,1.0000000000000001e-01,1.2202294968254679e-02,1.8303442452382052e-02,1.1030720558981910e-02,1.6546080838472865e-02,0.0000000000000000e+00,0,0,3.5878090000000000e-03,
40,3.5182228761377488e-06,5.8379034767478015e-02,1.7042229488871846e-01,2.1815971803507139e-06,3.6199962914270994e-02,2.4392298451731010e-06,3.6377017261086511e-02,nan,nan,nan,8.5211147444359231e-02,-8.5211147444359231e-02,6.2008498527689582e-01,0.0000000000000000e+00,3.5182228761377488e-06,5.8379034767478015e-02,1.7042229488871846e-01,2.1815971803507139e-06,3.6199962914270994e-02,2.4392298451731010e-06,3.6377017261086511e-02,nan,nan,nan,8.5211147444359231e-02,-8.5211147444359231e-02,6.2008498527689582e-01,0.0000000000000000e+00,1.0000000000000001e-01,1.1887560388759001e-02,1.7831340583138535e-02,1.0688829588445303e-02,1.6033244382667955e-02,0.0000000000000000e+00,0,0,3.6632440000000000e-03,
41,1.7165555794582295e-06,5.6797891649063237e-02,1.6131583928250609e-01,1.0923323209288682e-06,3.6143410415215953e-02,1.2213297768549420e-06,3.6320160398851629e-02,nan,nan,nan,8.0657919641253045e-02,-8.0657919641253045e-02,6.3635126878538040e-01,0.0000000000000000e+00,1.7165555794582295e-06,5.6797891649063237e-02,1.6131583928250609e-01,1.0923323209288682e-06,3.6143410415215953e-02,1.2213297768549420e-06,3.6320160398851629e-02,nan,nan,nan,8.0657919641253045e-02,-8.0657919641253045e-02,6.3635126878538040e-01,0.0000000000000000e+00,1.0000000000000001e-01,1.1598218947136049e-02,1.7397328420704107e-02,1.0373167369196912e-02,1.5559751053795368e-02,0.0000000000000000e+00,0,0,3.7341060000000001e-03,
42,8.3858147603271891e-07,5.5329963306870768e-02,1.5308525079878973e-01,5.4693150830509296e-07,3.6086774095057117e-02,6.1152061894811058e-07,3.6263261292468041e-02,nan,nan,nan,7.6542625399394867e-02,-7.6542625399394867e-02,6.5221033845464216e-01,0.0000000000000000e+00,8.3858147603271891e-07,5.5329963306870768e-02,1.5308525079878973e-01,5.4693150830509296e-07,3.6086774095057117e-02,6.1152061894811058e-07,3.6263261292468041e-02,nan,nan,nan,7.6542625399394867e-02,-7.6542625399394867e-02,6.5221033845464216e-01,0.0000000000000000e+00,1.0000000000000001e-01,1.1331087791948921e-02,1.6996631687923400e-02,1.0080598037300992e-02,1.5120897055951432e-02,0.0000000000000000e+00,0,0,3.8040270000000002e-03,
43,4.1014163562393812e-07,5.3962213315245068e-02,1.4561029866852682e-01,2.7384767942173482e-07,3.6030057934401061e-02,3.0618733777310210e-07,3.6206260535386545e-02,nan,nan,nan,7.2805149334263408e-02,-7.2805149334263408e-02,6.6769051380296285e-01,0.0000000000000000e+00,4.1014163562393812e-07,5.3962213315245068e-02,1.4561029866852682e-01,2.7384767942173482e-07,3.6030057934401061e-02,3.0618733777310210e-07,3.6206260535386545e-02,nan,nan,nan,7.2805149334263408e-02,-7.2805149334263408e-02,6.6769051380296285e-01,0.0000000000000000e+00,1.0000000000000001e-01,1.1083464241024047e-02,1.6625196361536049e-02,9.8083146380786301e-03,1.4712471957118001e-02,0.0000000000000000e+00,0,0,3.8761009999999999e-03,
44,2.0080698714546937e-07,5.2683605666181278e-02,1.3879172247708546e-01,1.3711442892194725e-07,3.5973262719361965e-02,1.5330676544875623e-07,3.6149191232337653e-02,nan,nan,nan,6.9395861238542730e-02,-6.9395861238542730e-02,6.8281702181318171e-01,0.0000000000000000e+00,2.0080698714546937e-07,5.2683605666181278e-02,1.3879172247708546e-01,1.3711442892194725e-07,3.5973262719361965e-02,1.5330676544875623e-07,3.6149191232337653e-02,nan,nan,nan,6.9395861238542730e-02,-6.9395861238542730e-02,6.8281702181318171e-01,0.0000000000000000e+00,1.0000000000000001e-01,1.0853106910072328e-02,1.6279660365108417e-02,9.5540546106649415e-03,1.4331081915997412e-02,0.0000000000000000e+00,0,0,3.9504039999999994e-03,
45,9.8410420662544348e-08,5.1484741283798298e-02,1.3254692405116941e-01,6.8652323381712677e-08,3.5916390602163187e-02,7.6759723217291594e-08,3.6092039123042992e-02,nan,nan,nan,6.6273462025584706e-02,-6.6273462025584706e-02,6.9761233535547928e-01,0.0000000000000000e+00,9.8410420662544348e-08,5.1484741283798298e-02,1.3254692405116941e-01,6.8652323381712677e-08,3.5916390602163187e-02,7.6759723217291594e-08,3.6092039123042992e-02,nan,nan,nan,6.6273462025584706e-02,-6.6273462025584706e-02,6.9761233535547928e-01,0.0000000000000000e+00,1.0000000000000001e-01,1.0638103496741038e-02,1.5957155245111605e-02,9.3158505634823863e-03,1.3973775845223635e-02,0.0000000000000000e+00,0,0,4.0762250000000002e-03,
46,4.8271009837529849e-08,5.0357551575130860e-02,1.2680658211832219e-01,3.4373623503114459e-08,3.5859442845888365e-02,3.8432928408039462e-08,3.6034813803838286e-02,nan,nan,nan,6.3403291059161093e-02,-6.3403291059161093e-02,7.1209663147319491e-01,0.0000000000000000e+00,4.8271009837529849e-08,5.0357551575130860e-02,1.2680658211832219e-01,3.4373623503114459e-08,3.5859442845888365e-02,3.8432928408039462e-08,3.6034813803838286e-02,nan,nan,nan,6.3403291059161093e-02,-6.3403291059161093e-02,7.1209663147319491e-01,0.0000000000000000e+00,1.0000000000000001e-01,1.0436830313087932e-02,1.5655245469631898e-02,9.0920467291031315e-03,1.3638070093654697e-02,0.0000000000000000e+00,0,0,4.1478919999999994e-03,
47,2.3696515214492153e-08,4.9295069155637514e-02,1.2151210513761163e-01,1.7210496472408465e-08,3.5802420994432829e-02,1.9242945842853384e-08,3.5977512612228750e-02,nan,nan,nan,6.0756052568805813e-02,-6.0756052568805813e-02,7.2628807723943256e-01,0.0000000000000000e+00,2.3696515214492153e-08,4.9295069155637514e-02,1.2151210513761163e-01,1.7210496472408465e-08,3.5802420994432829e-02,1.9242945842853384e-08,3.5977512612228750e-02,nan,nan,nan,6.0756052568805813e-02,-6.0756052568805813e-02,7.2628807723943256e-01,0.0000000000000000e+00,1.0000000000000001e-01,1.0247888934474906e-02,1.5371833401712446e-02,8.8812066412312651e-03,1.3321809961846953e-02,0.0000000000000000e+00,0,0,4.2184340000000001e-03,
48,1.1641490201908586e-08,4.8291240210107653e-02,1.1661362680754002e-01,8.6170672819463334e-09,3.5745326311480877e-02,9.6346877984095183e-09,3.5920138947082944e-02,nan,nan,nan,5.8306813403770009e-02,-5.8306813403770009e-02,7.4020311253052395e-01,0.0000000000000000e+00,1.1641490201908586e-08,4.8291240210107653e-02,1.1661362680754002e-01,8.6170672819463334e-09,3.5745326311480877e-02,9.6346877984095183e-09,3.5920138947082944e-02,nan,nan,nan,5.8306813403770009e-02,-5.8306813403770009e-02,7.4020311253052395e-01,0.0000000000000000e+00,1.0000000000000001e-01,1.0070072757758258e-02,1.5105109136637474e-02,8.6820933643739773e-03,1.3023140046561021e-02,0.0000000000000000e+00,0,0,4.2888819999999999e-03,
49,5.7231460844759752e-09,4.7340776852904755e-02,1.1206844479231627e-01,4.3144318118137903e-09,3.5688160084568536e-02,4.8239383538346117e-09,3.5862693028071047e-02,nan,nan,nan,5.6034222396158136e-02,-5.6034222396158136e-02,7.5385666347337876e-01,0.0000000000000000e+00,5.7231460844759752e-09,4.7340776852904755e-02,1.1206844479231627e-01,4.3144318118137903e-09,3.5688160084568536e-02,4.8239383538346117e-09,3.5862693028071047e-02,nan,nan,nan,5.6034222396158136e-02,-5.6034222396158136e-02,7.5385666347337876e-01,0.0000000000000000e+00,1.0000000000000001e-01,9.9023319049719276e-03,1.4853497857457803e-02,8.4936270543257697e-03,1.2740440581488599e-02,0.0000000000000000e+00,0,0,4.3958660000000000e-03,
50,2.8154113103189027e-09,4.6439036475533081e-02,1.0783977800636124e-01,2.1601590516340252e-09,3.5630923490331028e-02,2.4152597758912963e-09,3.5805176578912169e-02,nan,nan,nan,5.3919889003180621e-02,-5.3919889003180621e-02,7.6726233347032458e-01,0.0000000000000000e+00,2.8154113103189027e-09,4.6439036475533081e-02,1.0783977800636124e-01,2.1601590516340252e-09,3.5630923490331028e-02,2.4152597758912963e-09,3.5805176578912169e-02,nan,nan,nan,5.3919889003180621e-02,-5.3919889003180621e-02,7.6726233347032458e-01,0.0000000000000000e+00,1.0000000000000001e-01,9.7437494196501283e-03,1.4615624129475192e-02,8.3148643075605655e-03,1.2472296461340848e-02,0.0000000000000000e+00,0,0,4.4725770000000001e-03,
51,1.3858317051951485e-09,4.5581924096062612e-02,1.0389577611241103e-01,1.0815481843451380e-09,3.5573617676839246e-02,1.2092722828000160e-09,3.5747590480752330e-02,nan,nan,nan,5.1947888056205517e-02,-5.1947888056205517e-02,7.8043255922827781e-01,0.0000000000000000e+00,1.3858317051951485e-09,4.5581924096062612e-02,1.0389577611241103e-01,1.0815481843451380e-09,3.5573617676839246e-02,1.2092722828000160e-09,3.5747590480752330e-02,nan,nan,nan,5.1947888056205517e-02,-5.1947888056205517e-02,7.8043255922827781e-01,0.0000000000000000e+00,1.0000000000000001e-01,9.5935197484938832e-03,1.4390279622740866e-02,8.1449746636597098e-03,1.2217461995489565e-02,0.0000000000000000e+00,0,0,4.7881570000000004e-03,
52,6.8253257570246123e-10,4.4765811902926014e-02,1.0020872018734110e-01,5.4150683936882160e-10,3.5516243734423747e-02,6.0545582459459000e-10,3.5689935966354509e-02,nan,nan,nan,5.0104360093670551e-02,-5.0104360093670551e-02,7.9337874651844098e-01,0.0000000000000000e+00,6.8253257570246123e-10,4.4765811902926014e-02,1.0020872018734110e-01,5.4150683936882160e-10,3.5516243734423747e-02,6.0545582459459000e-10,3.5689935966354509e-02,nan,nan,nan,5.0104360093670551e-02,-5.0104360093670551e-02,7.9337874651844098e-01,0.0000000000000000e+00,1.0000000000000001e-01,9.4509323362295550e-03,1.4176398504344379e-02,7.9832248238070891e-03,1.1974837235710689e-02,0.0000000000000000e+00,0,0,4.8649670000000004e-03,
53,3.3632974699340014e-10,4.3987472921828731e-02,9.6754374460334719e-02,2.7111923817102479e-10,3.5458802720381467e-02,3.0313728232062215e-10,3.5632214029267160e-02,nan,nan,nan,4.8377187230167359e-02,-4.8377187230167359e-02,8.0611138501627988e-01,0.0000000000000000e+00,3.3632974699340014e-10,4.3987472921828731e-02,9.6754374460334719e-02,2.7111923817102479e-10,3.5458802720381467e-02,3.0313728232062215e-10,3.5632214029267160e-02,nan,nan,nan,4.8377187230167359e-02,-4.8377187230167359e-02,8.0611138501627988e-01,0.0000000000000000e+00,1.0000000000000001e-01,9.3153575525130750e-03,1.3973036328769612e-02,7.8289639589295135e-03,1.1743445938394270e-02,0.0000000000000000e+00,0,0,4.9468050000000003e-03,
54,1.6581410597985089e-10,4.3244025774668099e-02,9.3511456083772454e-02,1.3574208423960954e-10,3.5401295655015909e-02,1.5177280513639662e-10,3.5574425729407756e-02,nan,nan,nan,4.6755728041886227e-02,-4.6755728041886227e-02,8.1864014787803641e-01,0.0000000000000000e+00,1.6581410597985089e-10,4.3244025774668099e-02,9.3511456083772454e-02,1.3574208423960954e-10,3.5401295655015909e-02,1.5177280513639662e-10,3.5574425729407756e-02,nan,nan,nan,4.6755728041886227e-02,-4.6755728041886227e-02,8.1864014787803641e-01,0.0000000000000000e+00,1.0000000000000001e-01,9.1862353494922434e-03,1.3779353024238408e-02,7.6816124057128565e-03,1.1522418608569285e-02,0.0000000000000000e+00,0,0,5.0340139999999998e-03,
55,8.1785917759559474e-11,4.2532888498295930e-02,9.0461198978166721e-02,6.7961969385521570e-11,3.5343723530706764e-02,7.5988186392078984e-11,3.5516572046623479e-02,nan,nan,nan,4.5230599489083360e-02,-4.5230599489083360e-02,8.3097397751678215e-01,0.0000000000000000e+00,8.1785917759559474e-11,4.2532888498295930e-02,9.0461198978166721e-02,6.7961969385521570e-11,3.5343723530706764e-02,7.5988186392078984e-11,3.5516572046623479e-02,nan,nan,nan,4.5230599489083360e-02,-4.5230599489083360e-02,8.3097397751678215e-01,0.0000000000000000e+00,1.0000000000000001e-01,9.0630656634646464e-03,1.3594598495197101e-02,7.5406518149901958e-03,1.1310977722485349e-02,0.0000000000000000e+00,0,0,5.1219880000000001e-03,
56,4.0357325685045441e-11,4.1851739671973504e-02,8.7586992670351055e-02,3.4026115258711798e-11,3.5286087313358812e-02,3.8044736895733573e-11,3.5458653960268809e-02,nan,nan,nan,4.3793496335175527e-02,-4.3793496335175527e-02,8.4312116031316475e-01,0.0000000000000000e+00,4.0357325685045441e-11,4.1851739671973504e-02,8.7586992670351055e-02,3.4026115258711798e-11,3.5286087313358812e-02,3.8044736895733573e-11,3.5458653960268809e-02,nan,nan,nan,4.3793496335175527e-02,-4.3793496335175527e-02,8.4312116031316475e-01,0.0000000000000000e+00,1.0000000000000001e-01,8.9454004544667707e-03,1.3418100681700200e-02,7.4056171121008596e-03,1.1108425668151289e-02,0.0000000000000000e+00,0,0,5.2049240000000005e-03,
57,1.9922589756982469e-11,4.1198485547772855e-02,8.4874081590639805e-02,1.7035595156755790e-11,3.5228387946769392e-02,1.9047691653991814e-11,3.5400672414378782e-02,nan,nan,nan,4.2437040795319902e-02,-4.2437040795319902e-02,8.5508939171852161e-01,0.0000000000000000e+00,1.9922589756982469e-11,4.1198485547772855e-02,8.4874081590639805e-02,1.7035595156755790e-11,3.5228387946769392e-02,1.9047691653991814e-11,3.5400672414378782e-02,nan,nan,nan,4.2437040795319902e-02,-4.2437040795319902e-02,8.5508939171852161e-01,0.0000000000000000e+00,1.0000000000000001e-01,8.8328369621105858e-03,1.3249255443165835e-02,7.2760896119654639e-03,1.0914134417948196e-02,0.0000000000000000e+00,0,0,5.3787589999999995e-03,
58,9.8387423281092316e-12,4.0571232107300098e-02,8.2309313305569606e-02,8.5290663420778401e-12,3.5170626354791484e-02,9.5366061015223458e-12,3.5342628339520323e-02,nan,nan,nan,4.1154656652784803e-02,-4.1154656652784803e-02,8.6688583333566382e-01,0.0000000000000000e+00,9.8387423281092316e-12,4.0571232107300098e-02,8.2309313305569606e-02,8.5290663420778401e-12,3.5170626354791484e-02,9.5366061015223458e-12,3.5342628339520323e-02,nan,nan,nan,4.1154656652784803e-02,-4.1154656652784803e-02,8.6688583333566382e-01,0.0000000000000000e+00,1.0000000000000001e-01,8.7250120167007665e-03,1.3087518025051105e-02,7.1516912413120970e-03,1.0727536861968145e-02,0.0000000000000000e+00,0,0,5.4561580000000000e-03,
59,6.3477598164718939e-04,3.9936522401592262e-02,7.9817449064929491e-02,5.5766159459613718e-04,3.5084920364038957e-02,6.2348461697884670e-04,3.5256775371294083e-02,5.0000000000012446e-01,nan,nan,3.9940463331790119e-02,-3.9876985733139365e-02,8.7851716309280170e-01,0.0000000000000000e+00,6.3477598164718939e-04,3.9936522401592262e-02,7.9817449064929491e-02,5.5766159459613718e-04,3.5084920364038957e-02,6.2348461697884670e-04,3.5256775371294083e-02,5.0000000000012446e-01,nan,nan,3.9940463331790119e-02,-3.9876985733139365e-02,8.7851716309280170e-01,0.0000000000000000e+00,1.0000000000000001e-01,8.6161459635413981e-03,1.2924218945312005e-02,7.0320795924846413e-03,1.0548119388726906e-02,0.0000000000000000e+00,0,0,5.5979020000000001e-03,
60,1.2221393695284135e-02,3.8730803249120982e-02,7.6265708981749600e-02,1.0876713131226623e-02,3.4469377780148094e-02,1.2160534966593660e-02,3.4642923151178666e-02,5.0000000000000588e-01,nan,nan,3.8790981556989609e-02,-3.7474727424759997e-02,8.8997322256492051e-01,0.0000000000000000e+00,1.2221393695284135e-02,3.8730803249120982e-02,7.6265708981749600e-02,1.0876713131226623e-02,3.4469377780148094e-02,1.2160534966593660e-02,3.4642923151178666e-02,5.0000000000000588e-01,nan,nan,3.8790981556989609e-02,-3.7474727424759997e-02,8.8997322256492051e-01,0.0000000000000000e+00,1.0000000000000001e-01,8.4884659186221581e-03,1.2732698877933145e-02,6.9087474335446375e-03,1.0363121150316901e-02,0.0000000000000000e+00,0,0,5.6896259999999997e-03,
61,2.3037224228664176e-02,3.6743116018409169e-02,7.1255594261417823e-02,2.0755601044529781e-02,3.3104051496884418e-02,2.3205467424717362e-02,3.3269041726042906e-02,5.0000000000000366e-01,nan,nan,3.7732819900866507e-02,-3.3522774360551316e-02,9.0095928391861224e-01,0.0000000000000000e+00,2.3037224228664176e-02,3.6743116018409169e-02,7.1255594261417823e-02,2.0755601044529781e-02,3.3104051496884418e-02,2.3205467424717362e-02,3.3269041726042906e-02,5.0000000000000366e-01,nan,nan,3.7732819900866507e-02,-3.3522774360551316e-02,9.0095928391861224e-01,0.0000000000000000e+00,1.0000000000000001e-01,8.3345477670801887e-03,1.2501821650620238e-02,6.6380170028629282e-03,9.9570255042944478e-03,0.0000000000000000e+00,0,0,5.7793050000000002e-03,
62,3.2909061926878820e-02,3.4055010576205531e-02,6.4960323852103569e-02,2.9988155543580919e-02,3.1032393340979146e-02,3.3527777157641672e-02,3.1188084664941947e-02,4.9999999999999822e-01,nan,nan,3.6779698253502344e-02,-2.8180625598601225e-02,9.1124309803214953e-01,0.0000000000000000e+00,3.2909061926878820e-02,3.4055010576205531e-02,6.4960323852103569e-02,2.9988155543580919e-02,3.1032393340979146e-02,3.3527777157641672e-02,3.1188084664941947e-02,4.9999999999999822e-01,nan,nan,3.6779698253502344e-02,-2.8180625598601225e-02,9.1124309803214953e-01,0.0000000000000000e+00,1.0000000000000001e-01,8.1619906375130485e-03,1.2242985956269485e-02,6.2281400952122201e-03,9.3422101428183302e-03,0.0000000000000000e+00,0,0,5.9150810000000000e-03,
63,4.1692034944151732e-02,3.0754506074186620e-02,5.7561840746584200e-02,3.8382194060271657e-02,2.8312972056856060e-02,4.2912597522178367e-02,2.8454919631410544e-02,5.0000000000000000e-01,nan,nan,3.5941812551897878e-02,-2.1620028194686322e-02,9.2061215317712974e-01,0.0000000000000000e+00,4.1692034944151732e-02,3.0754506074186620e-02,5.7561840746584200e-02,3.8382194060271657e-02,2.8312972056856060e-02,4.2912597522178367e-02,2.8454919631410544e-02,5.0000000000000000e-01,nan,nan,3.5941812551897878e-02,-2.1620028194686322e-02,9.2061215317712974e-01,0.0000000000000000e+00,1.0000000000000001e-01,7.9773632393624425e-03,1.1966044859043699e-02,5.6901849173301988e-03,8.5352773759953537e-03,0.0000000000000000e+00,0,0,5.9861990000000002e-03,
64,4.9271837116994933e-02,2.6933450653585815e-02,4.9246839385205438e-02,4.5767424964565873e-02,2.5017834810946188e-02,5.1169536687944897e-02,2.5143659256866065e-02,4.9999999999999967e-01,nan,nan,3.5226377183167172e-02,-1.4020462202038262e-02,9.2887595921970778e-01,0.0000000000000000e+00,4.9271837116994933e-02,2.6933450653585815e-02,4.9246839385205438e-02,4.5767424964565873e-02,2.5017834810946188e-02,5.1169536687944897e-02,2.5143659256866065e-02,4.9999999999999967e-01,nan,nan,3.5226377183167172e-02,-1.4020462202038262e-02,9.2887595921970778e-01,0.0000000000000000e+00,1.0000000000000001e-01,7.7894658347055648e-03,1.1684198752058388e-02,5.0378474704910747e-03,7.5567712057366121e-03,0.0000000000000000e+00,0,0,6.0541729999999995e-03,
65,5.5560618941556048e-02,2.2685727298036057e-02,4.0203865829776586e-02,5.1997582334831094e-02,2.1230918508052872e-02,5.8135064383162578e-02,2.1337922236436720e-02,5.0000000000000000e-01,nan,nan,3.4638174669774417e-02,-5.5656911600021654e-03,9.3587118583986806e-01,0.0000000000000000e+00,5.5560618941556048e-02,2.2685727298036057e-02,4.0203865829776586e-02,5.1997582334831094e-02,2.1230918508052872e-02,5.8135064383162578e-02,2.1337922236436720e-02,5.0000000000000000e-01,nan,nan,3.4638174669774417e-02,-5.5656911600021654e-03,9.3587118583986806e-01,0.0000000000000000e+00,1.0000000000000001e-01,7.6073282345843658e-03,1.1410992351876550e-02,4.7710416157869043e-03,7.1565624236803599e-03,0.0000000000000000e+00,0,0,6.1213839999999997e-03,
66,6.0495449049961812e-02,1.8105831894636812e-02,3.0621244516936784e-02,5.6954337062131266e-02,1.7046003769073316e-02,6.3676884642180590e-02,1.7132269041219953e-02,5.0000000000000044e-01,nan,nan,3.4180017911333474e-02,3.5587733943966901e-03,9.4146482018992828e-01,0.0000000000000000e+00,6.0495449049961812e-02,1.8105831894636812e-02,3.0621244516936784e-02,5.6954337062131266e-02,1.7046003769073316e-02,6.3676884642180590e-02,1.7132269041219953e-02,5.0000000000000044e-01,nan,nan,3.4180017911333474e-02,3.5587733943966901e-03,9.4146482018992828e-01,0.0000000000000000e+00,1.0000000000000001e-01,7.4399906405554694e-03,1.1159985960833172e-02,5.3498148962765092e-03,8.0247223444147656e-03,0.0000000000000000e+00,0,0,6.1890740000000001e-03,
67,6.4035895900405621e-02,1.3287911757528048e-02,2.0685709794660743e-02,6.0549606013798773e-02,1.2564481379565604e-02,6.7696517528842037e-02,1.2628459562462800e-02,5.0000000000000011e-01,nan,nan,3.3853148344782029e-02,1.3167438550121285e-02,9.4555725601108109e-01,0.0000000000000000e+00,6.4035895900405621e-02,1.3287911757528048e-02,2.0685709794660743e-02,6.0549606013798773e-02,1.2564481379565604e-02,6.7696517528842037e-02,1.2628459562462800e-02,5.0000000000000011e-01,nan,nan,3.3853148344782029e-02,1.3167438550121285e-02,9.4555725601108109e-01,0.0000000000000000e+00,1.0000000000000001e-01,7.2954478980829770e-03,1.0943171847124447e-02,5.7985035437646132e-03,8.6977553156469198e-03,0.0000000000000000e+00,0,0,6.2566740000000003e-03,
68,6.6162419198154854e-02,8.3250960641780298e-03,1.0581492012557973e-02,6.2727552654865293e-02,7.8928930962836180e-03,7.0131535899237873e-02,7.9336251601562838e-03,5.0000000000000011e-01,nan,nan,3.3657528982193215e-02,2.3076036969635241e-02,9.4808432664769682e-01,0.0000000000000000e+00,6.6162419198154854e-02,8.3250960641780298e-03,1.0581492012557973e-02,6.2727552654865293e-02,7.8928930962836180e-03,7.0131535899237873e-02,7.9336251601562838e-03,5.0000000000000011e-01,nan,nan,3.3657528982193215e-02,2.3076036969635241e-02,9.4808432664769682e-01,0.0000000000000000e+00,1.0000000000000001e-01,7.1797982791757808e-03,1.0769697418763671e-02,6.1094416464041595e-03,9.1641624696062393e-03,0.0000000000000000e+00,0,0,6.3766769999999999e-03,
